sample,group1,group2,GC,PQ,NOU,CH,N,GH,FJ,MP,EP,KT,NT,M,IM,EG,HJ,UW,NU,IQ,K,O,all,FL,DKT,CO,CP,T,P,BQ,CI,OT,FG,C,FP,OU,H,MU,A,F,G,E,I,BK,EQ,Z,DJ,V,DTZ,S,Q,L,GM,FH,B,KO,J,U,DZ,NPTU,D
GCA_008422995.1,host,homo,55.1,0,0.000527983,0,0.000527983,0,0.000527983,0.001055966,0,0,0,0.070221753,0.001055966,0.001055966,0,0.000527983,0.001583949,0.001583949,0.03062302,0.032734952,0.000527983,0,0,0,0,0.014783527,0.053854277,0,0,0,0.000527983,0.055438226,0.000527983,0,0.043822598,0.003695882,0,0.02375924,0.055438226,0.079725449,0.022703273,0,0,0,0,0.02375924,0,0.315733897,0.004751848,0.062829989,0.000527983,0,0.000527983,0.000527983,0.072333685,0.01531151,0,0,0.00686378
GCA_008423015.1,host,homo,55.2,0,0.000532481,0,0.000532481,0,0.000532481,0.001064963,0,0,0,0.068157614,0.001064963,0.001064963,0,0.000532481,0.001597444,0.001597444,0.030351438,0.031948882,0.000532481,0,0,0,0,0.015974441,0.055910543,0,0,0,0.000532481,0.055910543,0.000532481,0,0.042598509,0.003194888,0,0.024494143,0.056443024,0.079872204,0.022896699,0,0,0,0,0.023961661,0,0.31256656,0.004792332,0.063365282,0.000532481,0,0.000532481,0.000532481,0.072949947,0.015974441,0,0,0.006922258
GCA_008423035.1,host,homo,55.2,0,0.000527148,0,0.000527148,0,0.000527148,0.001054296,0,0,0,0.069583553,0.001054296,0.001054296,0,0.000527148,0.001581444,0.001581444,0.030574591,0.03373748,0.000527148,0,0,0,0,0.015814444,0.055350554,0,0,0,0.000527148,0.055877702,0.000527148,0,0.043226147,0.002635741,0,0.023721666,0.055350554,0.080126516,0.023194518,0,0,0,0,0.022140221,0,0.314707433,0.004744333,0.064312072,0.000527148,0,0.000527148,0.000527148,0.072219294,0.014232999,0,0,0.006852926
GCA_008423065.1,host,homo,55.2,0,0.000532481,0,0.000532481,0,0.000532481,0.001064963,0,0,0,0.069755059,0.001064963,0.001064963,0,0.000532481,0.001597444,0.001597444,0.030883919,0.033546326,0.000532481,0,0,0,0,0.014909478,0.055378062,0,0,0,0.000532481,0.055910543,0.000532481,0,0.04313099,0.002662407,0,0.02342918,0.056443024,0.080937167,0.02342918,0,0,0,0,0.02342918,0,0.312034079,0.004792332,0.061235357,0.000532481,0,0.000532481,0.000532481,0.074014909,0.01544196,0,0,0.006922258
GCA_008423085.1,host,homo,54.3,0,0.000471476,0,0.000471476,0,0.000471476,0.000942951,0,0,0,0.064592174,0.000942951,0.001414427,0,0.000471476,0.001414427,0.001885903,0.0330033,0.034889203,0.000471476,0,0,0,0,0.014615747,0.054219708,0,0,0.000471476,0.000471476,0.057991513,0.000471476,0,0.043375766,0.005657709,0,0.021687883,0.054691183,0.078264969,0.021216407,0,0,0,0,0.024988213,0,0.306930693,0.004243281,0.079207921,0.000471476,0,0.000471476,0.000471476,0.066949552,0.014144272,0.000471476,0,0.007072136
GCA_008423095.1,host,homo,55.2,0,0.000533049,0,0.000533049,0,0.000533049,0.001066098,0,0,0,0.070895522,0.000533049,0.001066098,0,0.000533049,0.001599147,0.001599147,0.029850746,0.03358209,0.000533049,0,0,0,0,0.015991471,0.056503198,0,0,0,0.000533049,0.053304904,0.000533049,0,0.043176972,0.002665245,0,0.023987207,0.055970149,0.079957356,0.023454158,0,0,0,0,0.02238806,0,0.314498934,0.004797441,0.061833689,0.000533049,0,0.000533049,0.000533049,0.073027719,0.015991471,0,0,0.006929638
GCA_008423115.1,host,homo,55.1,0,0.000531915,0,0.000531915,0,0.000531915,0.00106383,0,0,0,0.068617021,0.00106383,0.00106383,0,0.000531915,0.001595745,0.001595745,0.029787234,0.034042553,0.000531915,0,0,0,0,0.015957447,0.056382979,0,0,0,0.000531915,0.054787234,0.000531915,0,0.044680851,0.002659574,0,0.02393617,0.055851064,0.078191489,0.024468085,0,0,0,0,0.023404255,0,0.313829787,0.004787234,0.062765957,0.000531915,0,0.000531915,0.000531915,0.072340426,0.014893617,0,0,0.006914894
GCA_008423135.1,host,homo,55.1,0,0.000529942,0,0.000529942,0,0.000529942,0.001059883,0,0,0,0.069952305,0.001059883,0.001059883,0,0.000529942,0.001589825,0.001589825,0.030736619,0.033386328,0.000529942,0,0,0,0,0.015368309,0.055113937,0,0,0,0.000529942,0.053524112,0.000529942,0,0.044515103,0.00317965,0,0.023847377,0.055643879,0.078961314,0.023317435,0,0,0,0,0.024377318,0,0.313195548,0.004239534,0.064652888,0.000529942,0,0.000529942,0.000529942,0.072072072,0.015368309,0,0,0.006889242
GCA_008423165.1,host,homo,54.5,0,0.000957854,0,0.000478927,0,0.000478927,0.000957854,0,0.000957854,0,0.063697318,0.000957854,0.000957854,0,0.000478927,0.001436782,0.001436782,0.040708812,0.031130268,0.000478927,0,0,0,0,0.016283525,0.051724138,0,0,0,0,0.054118774,0.000478927,0,0.039750958,0.002394636,0,0.024904215,0.054597701,0.079980843,0.021072797,0,0,0,0,0.025862069,0,0.320881226,0.006226054,0.061302682,0.000478927,0,0.000478927,0.000478927,0.069444444,0.017241379,0,0,0.007183908
GCA_008423175.1,host,homo,53.1,0,0.000457038,0,0.000457038,0,0.000457038,0.000914077,0,0,0,0.077239488,0.000914077,0.001371115,0,0.000457038,0.001371115,0.001371115,0.031535649,0.029250457,0.000457038,0,0,0,0,0.015082267,0.054844607,0.000457038,0,0,0.000457038,0.051645338,0.001371115,0,0.052102377,0.003656307,0,0.02285192,0.0511883,0.074954296,0.021480804,0,0.000457038,0,0,0.02285192,0,0.325868373,0.005027422,0.060329068,0.000914077,0,0.000457038,0.000457038,0.065813528,0.015082267,0,0,0.006398537
GCA_008423185.1,host,homo,55.1,0,0.000528262,0,0,0,0.000528262,0.001056524,0,0,0,0.069730586,0.001056524,0.001056524,0,0.000528262,0.001584786,0.001584786,0.030639197,0.033280507,0.000528262,0,0,0,0,0.015319599,0.05493925,0,0,0,0.000528262,0.055995774,0.000528262,0,0.043845747,0.004226096,0,0.024300053,0.05493925,0.079239303,0.022715267,0,0,0,0,0.023243529,0,0.314315901,0.004754358,0.06550449,0.000528262,0,0.000528262,0.000528262,0.070258848,0.014791337,0,0,0.006867406
GCA_008423215.1,host,homo,55.1,0,0.000526316,0,0.001052632,0,0.000526316,0.001052632,0,0,0,0.069473684,0.001052632,0.001052632,0,0.000526316,0.001578947,0.001578947,0.031052632,0.032105263,0.000526316,0,0,0,0,0.015789474,0.053684211,0,0,0,0.000526316,0.056315789,0.000526316,0,0.044210526,0.003157895,0,0.023684211,0.057368421,0.080526316,0.023157895,0,0,0,0,0.024736842,0,0.312105263,0.004736842,0.062631579,0.000526316,0,0.000526316,0.000526316,0.071052632,0.016315789,0,0,0.005789474
GCA_008423245.1,host,homo,54.3,0,0.000511509,0,0.000511509,0,0.000511509,0.001023018,0,0,0,0.069053708,0.001023018,0.001023018,0,0.000511509,0.001023018,0.001534527,0.031713555,0.031713555,0.000511509,0,0,0,0,0.017391304,0.054219949,0,0,0,0.000511509,0.054219949,0.000511509,0,0.042966752,0.003069054,0,0.02455243,0.059335038,0.079283887,0.023017903,0,0,0,0,0.021994885,0,0.31202046,0.004603581,0.069053708,0.000511509,0,0.000511509,0.000511509,0.070076726,0.013810742,0,0,0.007161125
GCA_008423265.1,host,homo,54.7,0,0.000510204,0,0.000510204,0,0.000510204,0.001020408,0,0,0,0.069387755,0.001020408,0.001530612,0,0.000510204,0.001530612,0.001530612,0.032142857,0.032142857,0.000510204,0,0,0,0,0.015306122,0.054591837,0,0,0,0.000510204,0.053571429,0.000510204,0,0.040816327,0.003571429,0,0.023469388,0.055102041,0.078061224,0.021428571,0,0,0,0,0.023469388,0,0.317346939,0.004591837,0.069897959,0.000510204,0,0.000510204,0.000510204,0.071938776,0.014795918,0,0,0.006632653
GCA_008423275.1,host,homo,55.1,0,0.000528821,0,0.000528821,0,0.000528821,0.001057641,0,0,0,0.068217874,0.001057641,0.001586462,0,0.000528821,0.001586462,0.001586462,0.031729244,0.033844527,0.000528821,0,0,0,0,0.015335801,0.055526177,0,0,0,0.000528821,0.056054997,0.000528821,0,0.0433633,0.003172924,0,0.023796933,0.056054997,0.079323109,0.023268112,0,0,0,0,0.022739291,0,0.312004231,0.004759387,0.064516129,0.000528821,0,0.000528821,0.000528821,0.071919619,0.015335801,0,0,0.006874669
GCA_008423295.1,host,homo,54.8,0,0.000490677,0,0.000490677,0,0.000490677,0.000981354,0,0,0,0.067222767,0.000981354,0.001472031,0,0.000490677,0.001472031,0.001472031,0.030421982,0.030912659,0.000490677,0,0,0,0,0.0171737,0.051521099,0,0,0,0.000490677,0.051030422,0.000490677,0,0.041216879,0.00343474,0,0.023061825,0.054465162,0.075564279,0.021589794,0,0,0,0,0.022571148,0,0.331207066,0.004906771,0.067222767,0.000490677,0,0.000490677,0.000490677,0.068204122,0.017664377,0,0,0.009322866
GCA_008423325.1,host,homo,55.1,0,0.000532765,0,0.000532765,0,0.000532765,0.00106553,0,0,0,0.070324987,0.00106553,0.00106553,0,0.000532765,0.001598295,0.001598295,0.029834843,0.033564198,0.000532765,0,0,0,0,0.014917421,0.055407565,0,0,0,0.000532765,0.0548748,0.000532765,0,0.043686734,0.00319659,0,0.024507192,0.056473095,0.079381993,0.022908897,0,0,0,0,0.022908897,0,0.31539691,0.004794885,0.061267981,0.000532765,0,0.000532765,0.000532765,0.072988812,0.015450186,0,0,0.006393181
GCA_008423335.1,host,homo,55.1,0,0.000532198,0,0.000532198,0,0.000532198,0.001064396,0,0,0,0.071314529,0.001064396,0.001064396,0,0.000532198,0.001596594,0.001596594,0.030335285,0.032996275,0.000532198,0,0,0,0,0.015433741,0.05534859,0,0,0,0.000532198,0.056412986,0.000532198,0,0.04470463,0.00266099,0,0.024481107,0.05534859,0.079829697,0.022884513,0,0,0,0,0.023948909,0,0.308674827,0.004789782,0.063863757,0.000532198,0,0.000532198,0.000532198,0.073443321,0.014901543,0,0,0.006918574
GCA_008423365.1,host,homo,55.1,0,0.000529942,0,0.000529942,0,0.000529942,0.001059883,0,0,0,0.071012189,0.001059883,0.001059883,0,0.000529942,0.001589825,0.001589825,0.031266561,0.031796502,0.000529942,0,0,0,0,0.014838368,0.055643879,0,0,0,0.000529942,0.056173821,0.000529942,0,0.044515103,0.00317965,0,0.023847377,0.056173821,0.078431373,0.022787493,0,0,0,0,0.022787493,0,0.315315315,0.004769475,0.063063063,0.000529942,0,0.000529942,0.000529942,0.071012189,0.015368309,0,0,0.0063593
GCA_008423375.1,host,homo,54.5,0,0.000503271,0,0.000503271,0,0.000503271,0.001006543,0,0,0,0.071464519,0.001006543,0.001006543,0,0.000503271,0.001509814,0.001509814,0.030699547,0.032712632,0.000503271,0,0,0,0,0.015098138,0.05183694,0,0,0,0.000503271,0.053346754,0.000503271,0,0.041771515,0.003522899,0,0.022647207,0.053850025,0.075993961,0.021640664,0,0,0,0,0.022647207,0,0.327629592,0.004529441,0.065425264,0.000503271,0,0.000503271,0.000503271,0.071464519,0.015601409,0,0,0.007045798
GCA_008423385.1,host,homo,55.1,0,0.00053135,0,0.00053135,0,0.00053135,0.001062699,0,0,0,0.070669501,0.001062699,0.001062699,0,0.00053135,0.001594049,0.001594049,0.030818278,0.033475027,0.00053135,0,0,0,0,0.015409139,0.054729012,0,0,0,0.00053135,0.056323061,0.00053135,0,0.04303932,0.004250797,0,0.024442083,0.055791711,0.078108395,0.021785335,0,0,0,0,0.023910733,0,0.316684378,0.004782147,0.062167906,0.00053135,0,0.00053135,0.00053135,0.070669501,0.01487779,0,0,0.006376196
GCA_008423405.1,host,homo,55.1,0,0.000531915,0,0.000531915,0,0.000531915,0.00106383,0,0,0,0.069148936,0.00106383,0.00106383,0,0.000531915,0.001595745,0.001595745,0.031382979,0.032978723,0.000531915,0,0,0,0,0.014893617,0.055319149,0,0,0,0.000531915,0.055851064,0.000531915,0,0.044148936,0.003723404,0,0.023404255,0.056914894,0.078723404,0.021276596,0,0,0,0,0.023404255,0,0.315957447,0.004787234,0.062765957,0.000531915,0,0.000531915,0.000531915,0.071808511,0.014893617,0,0,0.006914894
GCA_008423445.1,host,homo,55.1,0,0.000531067,0,0.000531067,0,0.000531067,0.001062135,0,0,0,0.07063197,0.001062135,0.001062135,0,0.000531067,0.001593202,0.001593202,0.030270844,0.033988317,0.000531067,0,0,0,0,0.015400956,0.055762082,0,0,0,0.000531067,0.053106745,0.000531067,0,0.044609665,0.003717472,0,0.023898035,0.056293149,0.078597982,0.022304833,0,0,0,0,0.0228359,0,0.314922995,0.00424854,0.063197026,0.000531067,0,0.000531067,0.000531067,0.072225173,0.015400956,0,0,0.006903877
GCA_008423455.1,host,homo,55.1,0,0.000532481,0,0.000532481,0,0.000532481,0.001064963,0,0,0,0.069222577,0.001064963,0.001064963,0,0.000532481,0.001597444,0.001597444,0.030351438,0.032481363,0.000532481,0,0,0,0,0.014909478,0.056443024,0,0,0,0.000532481,0.055378062,0.000532481,0,0.04313099,0.003194888,0,0.024494143,0.056975506,0.07827476,0.024494143,0,0,0,0,0.023961661,0,0.31256656,0.004792332,0.062300319,0.000532481,0,0.000532481,0.000532481,0.073482428,0.014909478,0,0,0.006922258
GCA_009663785.1,host,mouse,55.6,0,0.000542299,0,0.000542299,0,0.000542299,0.001084599,0,0,0,0.073210412,0.001084599,0.001084599,0,0.000542299,0.001626898,0.001626898,0.031453362,0.03362256,0.000542299,0,0,0,0,0.01681128,0.056399132,0,0,0,0.000542299,0.054772234,0.000542299,0.000542299,0.043383948,0.001626898,0,0.025488069,0.059110629,0.079175705,0.024403471,0,0,0.000542299,0,0.020607375,0,0.303145336,0.004338395,0.063449024,0.000542299,0,0,0.000542299,0.073210412,0.015726681,0,0,0.007592191
GCA_009731575.1,host,homo,55.6,0,0.000529661,0,0.000529661,0,0.000529661,0.001059322,0,0,0,0.071504237,0.001059322,0.001059322,0,0,0.001588983,0.001588983,0.030720339,0.033368644,0.000529661,0,0,0,0,0.016419492,0.053495763,0,0,0,0.000529661,0.054025424,0.000529661,0,0.043432203,0.003177966,0,0.023834746,0.056144068,0.076800847,0.021716102,0,0,0,0,0.023834746,0,0.324152542,0.004237288,0.058262712,0.000529661,0,0,0.000529661,0.071504237,0.016419492,0,0,0.006355932
GCA_009905215.1,sediment,seawater,53.1,0,0.000385356,0,0.000770713,0,0.000770713,0,0,0,0.000770713,0.055876686,0,0.001926782,0.000770713,0,0.001156069,0.000770713,0.050096339,0.031213873,0.000385356,0,0,0.000385356,0,0.036608863,0.083236994,0,0,0,0.000770713,0.045472062,0,0,0.030057803,0.001541426,0.000385356,0.0238921,0.062042389,0.076685934,0.016955684,0,0.000385356,0.000385356,0,0.010404624,0,0.311368015,0.006165703,0.067822736,0.000385356,0,0,0,0.052793834,0.021194605,0,0,0.006165703
GCA_010500615.1,sediment,seawater,54,0,0.000408163,0.000408163,0.000408163,0,0.000816327,0,0.000408163,0.000408163,0,0.064897959,0,0.000408163,0.000408163,0.000816327,0.000816327,0.00244898,0.033469388,0.034693878,0.000408163,0,0,0.000408163,0.000816327,0.034693878,0.070612245,0.000408163,0,0,0.000816327,0.072653061,0.000408163,0.000408163,0.027755102,0.000408163,0.000408163,0.02122449,0.055102041,0.079183673,0.024081633,0,0.00122449,0,0.000816327,0.015918367,0,0.306938776,0.011836735,0.045306122,0.000816327,0,0,0.000408163,0.058367347,0.01877551,0.000816327,0,0.008163265
GCA_010509235.1,feces,homo,55.6,0,0.000529661,0,0.000529661,0,0.000529661,0.001059322,0,0,0,0.071504237,0.001059322,0.001059322,0,0,0.001588983,0.001588983,0.030720339,0.033368644,0.000529661,0,0,0,0,0.016419492,0.053495763,0,0,0,0.000529661,0.054025424,0.000529661,0,0.043432203,0.003177966,0,0.023834746,0.056144068,0.076800847,0.021716102,0,0,0,0,0.023834746,0,0.324152542,0.004237288,0.058262712,0.000529661,0,0,0.000529661,0.071504237,0.016419492,0,0,0.006355932
GCA_900097105.1,non,non,57.6,0,0.000539374,0,0.000539374,0,0.000539374,0.001078749,0.001078749,0,0,0.066343042,0.000539374,0.000539374,0,0,0.001618123,0.001618123,0.025350593,0.044768069,0.000539374,0,0,0.000539374,0,0.01618123,0.048004315,0,0,0,0.000539374,0.046925566,0.000539374,0,0.045846818,0.004314995,0,0.02373247,0.066343042,0.074973031,0.019417476,0,0,0.000539374,0,0.015102481,0,0.33171521,0.003236246,0.060409924,0,0,0,0.000539374,0.073354908,0.015102481,0,0,0.007551241
GCA_900104925.1,forest,,65.7,0,0.000320102,0,0.000640205,0,0.000640205,0,0.000320102,0,0,0.061139565,0.000320102,0.000960307,0,0,0.001600512,0.002240717,0.039052497,0.033290653,0.000320102,0.000320102,0,0.000320102,0.000320102,0.058578745,0.05793854,0.000320102,0,0,0.000640205,0.050896287,0.000320102,0.000320102,0.026888604,0.000640205,0,0.02368758,0.054417414,0.080025608,0.02240717,0,0,0,0.000640205,0.018565941,0,0.338988476,0.013764405,0.03553137,0.00128041,0.000320102,0.000640205,0.000320102,0.047695262,0.017285531,0,0,0.006081946
GCA_900105685.1,forest,,65.8,0,0.000379075,0.000379075,0.012888552,0,0.00075815,0,0.00075815,0.001137225,0.001895375,0.071645186,0,0.001895375,0,0.0015163,0.002653525,0.000379075,0.049279757,0.028809704,0.000379075,0.000379075,0,0.000379075,0,0.073161486,0.043593632,0,0,0,0.00075815,0.043214556,0.00075815,0.00075815,0.03297953,0.00227445,0.000379075,0.020090978,0.065579985,0.075435936,0.023123578,0,0,0,0,0.013646702,0,0.301743745,0.011372252,0.036391205,0.00075815,0,0.00075815,0,0.049658832,0.021607278,0,0,0.006444276
GCA_900141815.1,seawater,sponge,52,0,0.000367918,0.000367918,0.000367918,0,0.000735835,0,0.001103753,0,0,0.052980132,0,0.000367918,0.000735835,0.000367918,0.002207506,0.00147167,0.050404709,0.038999264,0.000367918,0.000367918,0,0.000735835,0.000735835,0.025386313,0.062913907,0.000367918,0,0,0.000735835,0.050036792,0.000367918,0,0.033848418,0.00147167,0.000367918,0.01986755,0.04415011,0.068432671,0.021707138,0,0,0.001103753,0,0.012877116,0,0.370860927,0.008094187,0.048197204,0.000735835,0,0.000735835,0,0.051140545,0.017660044,0.000367918,0,0.005886681
GCA_900184845.1,non,non,55.7,0,0.000558971,0,0.000558971,0,0.000558971,0.000558971,0,0,0,0.073784237,0.001117943,0.001117943,0,0,0.001676914,0.001676914,0.031861375,0.03353829,0.000558971,0,0,0,0,0.016210173,0.056456121,0,0,0,0.000558971,0.053661263,0.000558971,0.000558971,0.043040805,0.0039128,0,0.025153717,0.056456121,0.080491895,0.02235886,0,0,0,0,0.019564002,0,0.31078815,0.005030743,0.056456121,0.000558971,0,0.000558971,0.000558971,0.076020123,0.016769145,0,0,0.006707658
GCA_900184855.1,non,non,55.7,0,0.000524659,0,0.000524659,0,0.000524659,0.000524659,0,0,0,0.068205666,0.001049318,0.002098636,0,0,0.001573977,0.001573977,0.031479538,0.034102833,0.000524659,0,0,0,0,0.016789087,0.05613851,0,0,0,0.000524659,0.05613851,0.000524659,0.000524659,0.044071354,0.003672613,0,0.026232949,0.059811123,0.075550892,0.023084995,0,0,0,0,0.019937041,0,0.317943337,0.006295908,0.053515215,0.000524659,0,0.000524659,0.000524659,0.071878279,0.016789087,0,0,0.006295908
GCA_900184905.1,non,non,55.8,0,0.000550358,0,0.000550358,0,0,0.000550358,0,0,0,0.072096863,0.001100715,0.001100715,0,0,0.001651073,0.001651073,0.031370391,0.034122179,0.000550358,0,0,0,0,0.015960374,0.055586131,0,0,0,0.000550358,0.056686846,0.000550358,0.000550358,0.045679692,0.003852504,0,0.025866813,0.057787562,0.080902587,0.023665382,0,0,0,0,0.020363236,0,0.309301046,0.004402862,0.055586131,0.000550358,0,0.000550358,0.000550358,0.073747936,0.015960374,0,0,0.006053935
GCA_900184975.1,non,non,55.2,0,0.000501756,0,0,0,0.000501756,0.000501756,0,0,0,0.071249373,0.001003512,0.000501756,0,0,0.001505268,0.001505268,0.032112393,0.033115906,0.000501756,0,0,0,0,0.019066734,0.060210738,0,0,0,0.000501756,0.051680883,0.000501756,0,0.047165078,0.003512293,0,0.023582539,0.056698445,0.082288008,0.02207727,0,0,0,0,0.021073758,0,0.310587055,0.004014049,0.056698445,0.000501756,0,0.000501756,0.000501756,0.072252885,0.016056197,0,0,0.007526342
GCA_900184985.1,host,mouse,55.6,0,0.000545852,0,0.000545852,0,0.000545852,0.000545852,0,0,0,0.074781659,0.001637555,0.001091703,0,0,0.001637555,0.001637555,0.030021834,0.033296943,0.000545852,0,0,0,0,0.015829694,0.052401747,0,0,0,0.000545852,0.056768559,0.000545852,0,0.045851528,0.001091703,0,0.02510917,0.058406114,0.078056769,0.024017467,0,0,0,0,0.0180131,0,0.31058952,0.004912664,0.062227074,0.000545852,0,0,0.000545852,0.074781659,0.016375546,0,0,0.006550218
GCA_900185005.1,host,Reindeer,55.7,0,0.000548246,0,0.000548246,0,0.000548246,0.000548246,0,0,0,0.072916667,0.001096491,0.001096491,0,0,0.001644737,0.001644737,0.03125,0.034539474,0.000548246,0,0,0,0,0.015350877,0.057017544,0,0,0,0.000548246,0.055372807,0.000548246,0.000548246,0.04495614,0.002741228,0,0.025767544,0.060307018,0.080592105,0.023026316,0,0,0,0,0.020833333,0,0.308114035,0.004934211,0.055372807,0.000548246,0,0.000548246,0.000548246,0.071820175,0.016447368,0,0,0.007127193
GCA_900185025.1,non,non,55.6,0,0.000537057,0,0.000537057,0,0.000537057,0.000537057,0,0,0,0.076262084,0.001611171,0.001074114,0,0,0.001611171,0.001611171,0.029538131,0.032760473,0.000537057,0,0,0,0,0.016111708,0.05424275,0,0,0,0.000537057,0.05424275,0,0,0.045112782,0.004296455,0,0.025241676,0.056390977,0.078410311,0.023093448,0,0,0,0,0.017185822,0,0.31471536,0.004833512,0.062298604,0.001074114,0,0.000537057,0.000537057,0.070891515,0.015574651,0,0,0.007518797
GCA_900185045.1,host,elephant,55.7,0,0.000548546,0,0.000548546,0,0.000548546,0.000548546,0,0,0,0.070762479,0.001097093,0.001097093,0,0,0.001645639,0.001645639,0.032364235,0.036204059,0.000548546,0,0,0,0,0.016456391,0.057597367,0,0,0,0.000548546,0.054854635,0.000548546,0,0.045529347,0.003839824,0,0.026330225,0.057048821,0.077893582,0.0224904,0,0,0,0,0.020296215,0,0.309928689,0.005485464,0.054306089,0.000548546,0,0.000548546,0.000548546,0.073505211,0.017004937,0,0,0.007131103
GCA_900185065.1,host,pig,55.8,0,0.000523286,0,0.001046572,0,0.000523286,0.000523286,0,0,0,0.070120356,0.001046572,0.001569859,0,0,0.001569859,0.002093145,0.032967033,0.034013605,0.000523286,0,0,0,0,0.016221873,0.053898482,0,0,0,0.000523286,0.055991627,0.000523286,0.000523286,0.043956044,0.002616431,0,0.023547881,0.0570382,0.079539508,0.021978022,0,0,0,0,0.019884877,0,0.318158032,0.005232862,0.055991627,0.000523286,0,0.000523286,0.000523286,0.072213501,0.017268446,0,0,0.006802721
GCA_900890705.1,non ,non,54.4,0,0.000215471,0,0.001508296,0,0.000646412,0,0,0.000215471,0,0.045895281,0,0.000861883,0.000215471,0,0.000646412,0.000430942,0.039000215,0.025641026,0.000215471,0,0,0,0.001077354,0.04287869,0.12863607,0,0,0,0.000430942,0.04826546,0.000215471,0.000215471,0.02133161,0.001508296,0.000430942,0.014436544,0.092221504,0.044602456,0.015082956,0,0,0,0,0.009265245,0,0.340874811,0.006679595,0.0642103,0,0,0.000215471,0.000215471,0.03210515,0.014436544,0,0,0.005171299
GCA_902143375.2,non,non,61.2,0,0,0,0.001075847,0.000537924,0.002689618,0,0.000537924,0,0,0.073695535,0,0,0,0,0.000537924,0.001613771,0.03119957,0.045185584,0.000537924,0.000537924,0,0.000537924,0.001075847,0.021516945,0.051102743,0.000537924,0,0.000537924,0.001075847,0.082840237,0.001075847,0.000537924,0.048413125,0.000537924,0,0.026358257,0.046799354,0.075309306,0.024744486,0,0.002151694,0,0.000537924,0.017213556,0,0.289402905,0.008606778,0.060785368,0,0,0,0.000537924,0.059171598,0.015061861,0,0,0.005379236
GCA_902143385.2,soil,volcanic,61.2,0,0,0,0.001153403,0.000576701,0.001730104,0,0.000576701,0,0,0.075547866,0,0,0,0,0.001730104,0.001730104,0.028835063,0.041522491,0.000576701,0,0,0.000576701,0.001153403,0.021914648,0.053633218,0.000576701,0,0.000576701,0.001153403,0.088235294,0.001730104,0.000576701,0.049596309,0.000576701,0,0.028835063,0.053056517,0.077854671,0.026528258,0,0.002306805,0,0,0.014417532,0,0.261245675,0.008073818,0.062860438,0,0,0,0.000576701,0.065743945,0.017301038,0,0,0.006920415
GCA_902652115.1,non,non,57.8,0,0.000505051,0,0.000505051,0,0.000505051,0,0,0,0,0.084848485,0.001515152,0.000505051,0,0,0.001515152,0.001515152,0.029292929,0.033838384,0.000505051,0.000505051,0,0,0,0.021212121,0.05,0,0,0,0.000505051,0.052020202,0.000505051,0,0.043434343,0.006060606,0,0.024242424,0.059090909,0.078282828,0.021212121,0,0,0,0,0.015151515,0,0.316666667,0.006565657,0.056060606,0.000505051,0,0.000505051,0.000505051,0.069191919,0.015656566,0,0,0.007070707
GCA_902726575.1,non,non,51.6,0,0.00030581,0.00030581,0.000611621,0,0.00030581,0,0.00030581,0.00030581,0,0.054434251,0.00030581,0.001223242,0.00030581,0,0.001529052,0.001529052,0.037308869,0.03088685,0.00030581,0,0,0.00030581,0,0.04587156,0.095718654,0.00030581,0,0,0.000611621,0.049847095,0.00030581,0.00030581,0.031192661,0.000917431,0,0.019266055,0.066360856,0.055657492,0.020183486,0,0,0,0.000917431,0.010091743,0,0.351987768,0.009174312,0.043425076,0.001223242,0,0.00030581,0.00030581,0.044036697,0.014984709,0,0,0.006727829
GCA_902726585.1,non,non,51.6,0,0.000306843,0.000306843,0.000613685,0,0.000306843,0,0.000306843,0.000306843,0,0.052776925,0.000306843,0.00122737,0.000306843,0,0.001534213,0.001534213,0.037741639,0.030684259,0.000306843,0,0,0.000306843,0.000306843,0.046946916,0.096655416,0.000306843,0,0,0.000613685,0.049401657,0.000306843,0.000306843,0.032218472,0.000920528,0,0.019024241,0.066891685,0.054617981,0.019944768,0,0,0,0.000920528,0.010125805,0,0.353482663,0.008898435,0.04142375,0.000920528,0,0.000306843,0.000306843,0.044185333,0.015648972,0,0,0.006443694
GCA_902726595.1,non,non,51.6,0,0.000306279,0.000306279,0.000612557,0,0.000306279,0,0.000306279,0.000306279,0,0.053905054,0.000306279,0.001225115,0.000306279,0,0.001531394,0.001225115,0.036753446,0.03093415,0.000306279,0,0,0.000306279,0.000306279,0.045022971,0.098315467,0.000306279,0,0,0.000612557,0.049310873,0.000306279,0.000306279,0.03093415,0.000612557,0,0.018683002,0.067075038,0.055742726,0.019601838,0,0,0,0.000306279,0.010719755,0,0.349770291,0.009188361,0.041041348,0.001531394,0,0.000306279,0.000306279,0.044410413,0.019295559,0,0,0.00704441
GCA_902726605.1,non,non,51.6,0,0.000306373,0.000306373,0.000612745,0,0.000306373,0,0.000306373,0.000306373,0,0.052696078,0.000306373,0.00122549,0.000306373,0,0.001531863,0.00122549,0.036458333,0.030637255,0.000306373,0,0,0.000306373,0.000306373,0.044730392,0.098345588,0.000306373,0,0,0.000612745,0.049019608,0.000306373,0.000306373,0.031556373,0.000612745,0,0.018382353,0.068014706,0.056678922,0.019607843,0,0,0,0.000306373,0.010416667,0,0.350796569,0.009803922,0.040134804,0.001531863,0,0.000306373,0.000306373,0.044117647,0.018995098,0,0,0.007352941
